Date,advertiser_id,advertiser_name,advertiser_type,placement_group,placement,view_id,campaign_name,campaign_id,offer_type,Ads_Impressions,Ads_Clicks,Ads_Revenue
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,212,0,4.961946865
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,200,5,3.213039785
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,97,6,3.253580672
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,346781,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,850,26,15.31260233
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 0_10_PTS Takeover,66879,1P,31675,967,568.4415336
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 11_20_PTS Takeover,66883,1P,71371,2144,1247.136173
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA BL_ Exc NCR_pts cust_id btw 21_30_PTS Takeover,66889,1P,14596,443,303.6757702
08-07-2026,4577,Magnite Open Auction,EXTERNAL,,,351812,Magnite OA WL_ Exc NCR_pts_PTS Takeover Slot 1,66878,1P,111563,3974,2186.24153
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,565,11,33.9
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,1,0,0.06
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,216,4,12.96
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,8,1,0.48
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,109,1,6.54
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,217,3,13.02
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,158,1,9.48
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,294,4,17.64
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,192,6,11.52
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Lucknow,66006,1P,30,0,1.8
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,399,8,23.94
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,54,0,3.24
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,205,2,12.3
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,584,10,35.04
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,829,10,49.74
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,1378,18,82.68
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,466,5,27.96
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Assam,66022,1P,27,0,0.675
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Delhi +NCR,66023,1P,501,15,30.06
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,89,2,5.34
08-07-2026,4579,AB Dist,EXTERNAL,,,346781,JSW Paints_Display24May30June Mah - Mum,65979,1P,920,13,55.2
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,34937,95,2096.22
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bangalore,66012,1P,1597,1,95.82
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,10463,21,627.78
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,5446,9,326.76
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Chhattisgarh,66018,1P,5135,20,308.1
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,16236,45,974.16
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,6744,10,404.64
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Hyderabad,66010,1P,1191,2,71.46
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,11389,23,683.34
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,11631,32,697.86
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Lucknow,66006,1P,1983,3,118.98
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,10847,30,650.82
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,10760,13,645.6
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,6004,5,360.24
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,12032,21,721.92
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,26835,52,1610.1
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,40873,81,2452.38
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,18575,25,1114.5
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Assam,66022,1P,874,2,21.85
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Delhi +NCR,66023,1P,20541,52,1232.46
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,5265,10,315.9
08-07-2026,4579,AB Dist,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints_Display24May30June Mah - Mum,65979,1P,22182,40,1330.92
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_AP+Tel w/o Hyderabad,66009,1P,9,0,0.54
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Bihar,66000,1P,1,0,0.06
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Chennai,66008,1P,6,0,0.36
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Gujarat,66015,1P,14,0,0.84
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Haryana,66020,1P,4,0,0.24
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Karnataka w/o Bangalore,66013,1P,7,0,0.42
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Kerala,66011,1P,2,1,0.12
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Madhya Pradesh,66017,1P,6,1,0.36
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Mumbai,66001,1P,4,0,0.24
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Punjab,66019,1P,4,0,0.24
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_Rajasthan,66016,1P,3,0,0.18
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_TN - Chennai,66007,1P,15,0,0.9
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_UP - Lucknow,66005,1P,8,0,0.48
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_26May_30Jun_6725_West Bengal,66014,1P,4,0,0.24
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_27May_30Jun_6725_Delhi +NCR,66023,1P,7,0,0.42
08-07-2026,4579,AB Dist,EXTERNAL,Post Transaction,P2M BTF,318401,JSW Paints_27May_30Jun_6725_Odisha,66021,1P,2,0,0.12
08-07-2026,4581,Delhi Jal Board,EXTERNAL,,,351812,Delhi_2ndJune_27thAug_PTS Takeover,66224,1P,0,3,0
08-07-2026,4585,JSW Paints,EXTERNAL,HomePage,HomePage ATF,324724,JSW Paints BN Soundbox 09June25Jul,66373,1P,35154,185,1230.39
08-07-2026,4586,Corteva,EXTERNAL,HomePage,HomePage ATF,324724,Corteva Strongram_Banner SB_12Jun30Jul,66456,1P,2,3,0.055
08-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 00_10,66657,1P,4246,76,79.04800205
08-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 11_20,66658,1P,7017,129,127.5109339
08-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA BL Exct NCR_PTS_Takeover Slot 2 21_30,66748,1P,4008,84,75.614123
08-07-2026,4587,Magnite Open Auction 2,INTERNAL,,,351812,Magnite OA WL Exct NCR_PTS_Takeover1 Slot 2,66650,1P,39432,910,773.7117844
08-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_1 City,67040,1P,100,2,9
08-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_2 City,67042,1P,101,2,9.09
08-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_3 City,67041,1P,19,1,1.71
08-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_4 City,67043,1P,27,4,2.43
08-07-2026,4605,Midea,EXTERNAL,,,346781,Midea_Jun-Jul26_Creative_4 State,66845,1P,0,1,0
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_1 City,67040,1P,25396,1242,2285.64
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_1 State,66842,1P,0,6,0
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_2 City,67042,1P,2064,206,185.76
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_2 State,66843,1P,1,7,0.09
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_3 City,67041,1P,1070,113,96.3
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_3 State,66844,1P,0,19,0
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_4 City,67043,1P,1468,142,132.12
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_4 State,66845,1P,1,8,0.09
08-07-2026,4605,Midea,EXTERNAL,,,351812,Midea_Jun-Jul26_Creative_PB,66846,1P,0,2,0
08-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_1 City,67037,1P,2145,95,193.05
08-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_2 City,67038,1P,3344,196,300.96
08-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_2 State,66831,1P,0,1,0
08-07-2026,4606,Carrier,EXTERNAL,,,346781,Carrier_Jun-Jul26_Creative_3 City,67039,1P,3231,187,290.79
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_1 City,67037,1P,201978,6330,18178.02
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_1 State,66830,1P,3,18,0.27
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_2 City,67038,1P,237906,12195,21411.54
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_2 State,66831,1P,3,17,0.27
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_3 City,67039,1P,251335,12080,22620.15
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_3 State,66832,1P,1,12,0.09
08-07-2026,4606,Carrier,EXTERNAL,,,351812,Carrier_Jun-Jul26_Creative_PB,66838,1P,0,1,0
08-07-2026,4607,Namaste India,EXTERNAL,HomePage,HomePage ATF,324724,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,34350,98,1030.5
08-07-2026,4607,Namaste India,EXTERNAL,Post Transaction,P2M BTF,318401,Dr Reddys - Banner_1st July - 19th Aug__WestBengal,66819,1P,4,0,0.12
08-07-2026,4616,DVE,EXTERNAL,HomePage,HomePage ATF,324724,HSPL Denver Perfume_8thJuly_7113,67066,1P,12254162,32758,250000
08-07-2026,4616,DVE,EXTERNAL,Post Transaction,P2M BTF,318401,HSPL Denver Perfume_8thJuly_7113,67066,1P,2779,6,250000
08-07-2026,4617,PML,EXTERNAL,HomePage,HomePage ATF,324724,Motilal Oswal | CPM 150 | July26 | PML MF IR not FT,67095,1P,94806,413,948.06
08-07-2026,4617,PML,EXTERNAL,HomePage,HomePage ATF,324724,Motilal Oswal | CPM 150 | July26 | PML User Base,67094,1P,261711,561,2617.11
09-07-2026,706,ICICI,EXTERNAL,,,346781,ICICI Forex_July,66992,1P,8225,459,723.8
09-07-2026,706,ICICI,EXTERNAL,,,351812,ICICI Forex_July,66992,1P,361397,18432,31802.936
02-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,13,0,0.013
01-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,11,0,0.011
02-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,9,0,0.009
01-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,7,0,0.007
05-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,6,0,0.006
04-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,2,0,0.002
02-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Intel | June PTS,66771,1P,1,0,0.001
06-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah AI | June PTS,66770,1P,1,0,0.001
03-07-2026,714,Lenovo,EXTERNAL,,,346781,Lenovo Banner | Bumrah Battery | June PTS,66769,1P,0,1,0
09-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,11072,27,719.68
09-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,21050,27,1368.25
09-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,27456,49,1784.64
09-07-2026,774,Airtel,EXTERNAL,,,346688,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,28160,106,1830.4
09-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,182717,637,11876.605
09-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,174641,727,11351.665
09-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,168319,547,10940.735
09-07-2026,774,Airtel,EXTERNAL,HomePage,HomePage ATF,324724,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,160641,694,10441.665
09-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Multipul_Exclude_Top20,67081,1P,11,0,0.715
09-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Multipul_Top20,67079,1P,34,0,2.21
09-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thJuly_31thJuly_Single_Exclude_Top20,67080,1P,20,0,1.3
09-07-2026,774,Airtel,EXTERNAL,Post Transaction,P2M BTF,318401,Airtel_7thuly_31thJuly_Single_Top20,67078,1P,29,1,1.885
09-07-2026,1064,Max Life Insurance,EXTERNAL,HomePage,HomePage ATF,324724,Max Life Savings | ATF | BFSI Clicker | July26,66929,1P,1,1,1
09-07-2026,1064,Max Life Insurance,EXTERNAL,HomePage,HomePage ATF,324724,Max Life Savings | ATF | ML | July26,66928,1P,0,2,2
09-07-2026,1114,Live Tests,INTERNAL,,,346781,Zomato_1P_Mumbai_March,64343,1P,0,1,0
09-07-2026,1114,Live Tests,INTERNAL,,,346935,Splash test,67075,1P,48,0,0.048
09-07-2026,1114,Live Tests,INTERNAL,,,346935,Splash test2,67076,1P,1,0,0.001
09-07-2026,1114,Live Tests,INTERNAL,HomePage,HomePage ATF,324724,Paytmads_Jul26_Test_Magnite_GIF_Takeover_RB,66993,1P,3,0,0.138215939
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,3188,39,258.228
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,811,11,65.691
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_Privacy_And,66793,1P,2694,118,228.99
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-Jul26_Privacy_iOS,66792,1P,3412,41,290.02
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,392,10,31.752
09-07-2026,1254,Apple,EXTERNAL,,,346781,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,644,13,52.164
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,59279,708,4801.599
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,29169,408,2362.689
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_Privacy_And,66793,1P,103996,4018,8839.66
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-Jul26_Privacy_iOS,66792,1P,61321,769,5212.285
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,52159,1082,4224.879
09-07-2026,1254,Apple,EXTERNAL,,,351812,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,36556,780,2961.036
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_MAC_fmcmp_iOS,66858,1P,73643,132,5965.083
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_MAC_fmrlby_iOS,66758,1P,33541,79,2716.821
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_Privacy_And,66793,1P,85007,470,7225.595
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-Jul26_Privacy_iOS,66792,1P,76083,147,6467.055
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_All In Pricing_And,66782,1P,109844,386,8897.364
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_All In Pricing_iOS,66781,1P,232648,449,18844.488
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_AllInPricing-ANC_And,66784,1P,55987,244,4534.947
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_AllInPricing-ANC_iOS,66783,1P,37042,124,3000.402
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_MP+All-InPricing-ANC_And,66789,1P,63401,345,5135.481
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_MP+All-InPricing-ANC_iOS,66785,1P,59117,118,4788.477
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_StartingAt+ANC_And,66791,1P,61392,307,4972.752
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_AirPod_StartingAt+ANC_iOS,66790,1P,40322,123,3266.082
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_MAC_fmcmp_and,66859,1P,6270,33,507.87
09-07-2026,1254,Apple,EXTERNAL,HomePage,HomePage ATF,324724,Apple_Jun-jul26_MAC_fmrlby_and,66759,1P,93002,229,7533.162
09-07-2026,1325,Google Play,EXTERNAL,,,346781,GooglePlay_1P_July,66670,1P,2067,33,183.963
09-07-2026,1325,Google Play,EXTERNAL,,,351812,GooglePlay_1P_July,66670,1P,128658,1337,11450.562
09-07-2026,1325,Google Play,EXTERNAL,HomePage,HomePage ATF,324724,GooglePlay_1P_July,66670,1P,205315,804,18273.035
09-07-2026,1542,UTI Mutual Fund,EXTERNAL,HomePage,HomePage ATF,324724,SIP MF | ATF | PTS | ML | June-July26,66971,1P,328181,1846,328.181
09-07-2026,1542,UTI Mutual Fund,EXTERNAL,HomePage,HomePage ATF,324724,UTI MF | ATF | PTS | ML | June-July26,66708,1P,18729,125,194.435
09-07-2026,1542,UTI Mutual Fund,EXTERNAL,Post Transaction,P2M BTF,318401,UTI MF | ATF | PTS | ML | June-July26,66708,1P,1,0,0.01
09-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | BFSI ML,66556,1P,2,0,0
09-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | CC,66558,1P,1,1,1
09-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Clicker,66561,1P,0,1,1
09-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Credit Card,66570,1P,0,1,1
09-07-2026,1763,SBI,EXTERNAL,HomePage,HomePage ATF,324724,SBI CC | ATF | June26 | Salaried,66571,1P,1,0,0
09-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | BFSI Clicker | July26,66920,1P,15,20,20
09-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | ML | July26,66896,1P,77,29,29
09-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | NSDL | July26,66922,1P,13,1,1
09-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Premium CC | July26,66919,1P,14,15,15
09-07-2026,2053,HSBC,EXTERNAL,HomePage,HomePage ATF,324724,HSBC | Performance | Travel  | July26,66921,1P,4,1,1
09-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,346781,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,62232,1581,4779.4176
09-07-2026,2162,OPPO MOBILES INDIA PRIVATE LIMITED,EXTERNAL,,,351812,Oppo_Jul26_Lychee_GIF_3rd-31st,66925,1P,3033327,71572,232957.7822
09-07-2026,2338,LIC Of India,EXTERNAL,,,346688,LIC_1stJuly_16thJuly,66862,1P,44006,39,1100.15
09-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324724,LIC_1stJuly_16thJuly,66862,1P,614876,1426,15372.7
09-07-2026,2338,LIC Of India,EXTERNAL,HomePage,HomePage ATF,324725,LIC_1stJuly_16thJuly,66862,1P,2,0,0.05
09-07-2026,2338,LIC Of India,EXTERNAL,Post Transaction,P2M BTF,318401,LIC_1stJuly_16thJuly,66862,1P,97,0,2.425
09-07-2026,2556,Zomato,EXTERNAL,,,346688,Zomato_Delivery_1P_May,65978,1P,0,6,60
09-07-2026,2556,Zomato,EXTERNAL,HomePage,HomePage ATF,324724,Zomato_Delivery_1P_May,65978,1P,2,28,280
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_English,66382,1P,5598,90,100.764
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P0_Hinglish,66384,1P,4066,86,73.188
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P1_English,66388,1P,975,23,17.55
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Now_Competition_P1_Hinglish,66389,1P,1066,19,19.188
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Amr,66394,1P,497,8,8.946
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_BLR,66390,1P,830,22,14.94
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_Chennai,66395,1P,666,11,11.988
09-07-2026,2599,Amazon,EXTERNAL,,,346781,Amazon_Topical_Mng_DelhiNcr,66391,1P,1172,41,21.096
